Date,Close,High,Low,Open,Volume,Daily_Return,MA7,MA30,MA90,Price_Difference,High_Low_Spread,Lag_1,Lag_3,Lag_7,Volatility_7,Volatility_30,Momentum_7,Trend_Label
2021-11-10,355.98,359.37,329.1,336.8,128408100,0.043409443972213274,385.3457142857143,316.9073333333334,262.66644444444444,19.180000000000007,30.269999999999982,341.17,407.36,402.86,0.05656499178177769,0.04056813434254588,-46.879999999999995,1
2021-11-11,354.5,368.32,351.56,367.59,67189800,-0.004157536940277594,380.17857142857144,320.1076666666667,264.21777777777777,-13.089999999999975,16.75999999999999,355.98,387.65,390.67,0.05633451668074679,0.04051957787905667,-36.170000000000016,0
2021-11-12,344.47,351.5,339.73,349.17,76719300,-0.02829337094499287,371.5857142857143,322.97633333333334,265.62744444444445,-4.699999999999989,11.769999999999982,354.5,341.17,404.62,0.05228216477691334,0.04111565030848256,-60.14999999999998,0
2021-11-15,337.8,343.99,326.2,339.21,104326800,-0.0193630795134555,361.27571428571434,325.55266666666665,266.9476666666667,-1.4099999999999682,17.79000000000002,344.47,355.98,409.97,0.050080019898289016,0.041473884543434106,-72.17000000000002,0
2021-11-16,351.58,352.4,334.06,334.44,79627200,0.04079336885731194,353.3071428571429,328.59866666666665,268.31444444444446,17.139999999999986,18.339999999999975,337.8,354.5,407.36,0.05600662661755927,0.0418066874120398,-55.78000000000003,1
2021-11-17,363.0,373.21,351.83,354.5,94336200,0.03248193867683036,349.7857142857143,332.0013333333333,269.8716666666666,8.5,21.379999999999995,351.58,344.47,387.65,0.05735871586461554,0.04195837611960286,-24.649999999999977,1
2021-11-18,365.46,370.67,358.34,368.85,62696700,0.006776859504132175,353.2557142857143,335.36533333333335,271.5124444444445,-3.390000000000043,12.330000000000041,363.0,337.8,341.17,0.02918010010668968,0.04196698298372205,24.289999999999964,1
2021-11-19,379.02,379.57,364.23,366.29,64926900,0.037103923822032515,356.54714285714283,339.2716666666667,273.3141111111111,12.729999999999961,15.339999999999975,365.46,351.58,355.98,0.028061211585635643,0.04200422910575134,23.039999999999964,1
2021-11-22,385.62,400.65,377.48,387.44,99217500,0.017413329111920277,360.99285714285713,343.3263333333333,275.2127777777778,-1.8199999999999932,23.16999999999996,379.02,363.0,354.5,0.027511653658037937,0.04199967991582731,31.120000000000005,1
2021-11-23,369.68,393.5,354.23,389.17,108515100,-0.041336030288885425,364.5942857142858,346.69666666666666,276.9268888888889,-19.49000000000001,39.26999999999998,385.62,365.46,344.47,0.030954473145245947,0.043167726133508576,25.20999999999998,0
2021-11-24,372.0,377.59,354.0,360.13,67680600,0.006275697900887236,369.48,350.0846666666667,278.6138888888889,11.870000000000005,23.589999999999975,369.68,379.02,337.8,0.028220850147259263,0.043169322270107384,34.19999999999999,1
2021-11-26,360.64,369.59,360.33,366.49,35042700,-0.030537634408602188,370.7742857142857,353.01366666666667,280.194,-5.850000000000023,9.259999999999991,372.0,385.62,351.58,0.029855477032515083,0.043849432049419886,9.060000000000002,0
2021-11-29,379.0,380.89,366.73,367.0,58393500,0.050909494232475636,373.06,356.28,282.00044444444444,12.0,14.159999999999968,360.64,369.68,363.0,0.03338644577363837,0.044334010293786565,16.0,1
2021-11-30,381.59,389.33,372.67,381.46,81276000,0.0068337730870711745,375.36428571428576,359.33166666666665,283.85744444444447,0.12999999999999545,16.659999999999968,379.0,372.0,365.46,0.03338648648802997,0.0441578701180163,16.129999999999995,1
2021-12-01,365.0,390.95,363.59,386.9,68450400,-0.043475982075001904,373.3614285714285,361.89533333333327,285.4773333333333,-21.899999999999977,27.360000000000014,381.59,360.64,379.02,0.03499552360489077,0.0451404275946858,-14.019999999999982,0
2021-12-02,361.53,371.0,352.22,366.35,73114800,-0.009506849315068568,369.92,364.32633333333337,287.1062222222222,-4.82000000000005,18.779999999999973,365.0,379.0,385.62,0.033592840417230374,0.04524870692704193,-24.090000000000032,0
2021-12-03,338.32,363.53,333.4,361.6,92322000,-0.06419937487898648,365.44,365.67033333333336,288.4691111111111,-23.28000000000003,30.129999999999995,361.53,381.59,369.68,0.03810440853755218,0.04689496574192037,-31.360000000000014,0
2021-12-06,336.34,340.55,316.83,333.84,81663000,-0.0058524473870892,360.3457142857142,366.774,289.69755555555554,2.5,23.720000000000027,338.32,365.0,372.0,0.03740652875568976,0.046878846434588284,-35.660000000000025,0
2021-12-07,350.58,352.56,342.27,348.07,56084700,0.042338110245584856,358.9085714285714,367.0726666666667,291.04766666666666,2.509999999999991,10.29000000000002,336.34,361.53,360.64,0.0418172213641704,0.041531326165664885,-10.060000000000002,1
2021-12-08,356.32,357.46,344.33,350.9,41906400,0.016372867819042757,355.6685714285714,367.634,292.37833333333333,5.420000000000016,13.129999999999995,350.58,338.32,379.0,0.03598954328514323,0.041586988700498664,-22.680000000000007,1
2021-12-09,334.6,354.16,334.12,353.55,59438400,-0.06095644364616067,348.9557142857143,367.2556666666667,293.4674444444444,-18.94999999999999,20.04000000000002,356.32,336.34,381.59,0.04014654022693787,0.04302720205513514,-46.98999999999995,0
2021-12-10,339.01,340.33,327.51,336.25,59664300,0.013179916317991536,345.24285714285713,366.589,294.60122222222225,2.759999999999991,12.819999999999993,334.6,350.58,365.0,0.03984014065138279,0.0425106550122416,-25.99000000000001,1
2021-12-13,322.14,335.0,317.14,333.7,78595500,-0.04976254387776173,339.61571428571426,364.9493333333333,295.5337777777778,-11.560000000000002,17.860000000000014,339.01,356.32,361.53,0.042599996571526764,0.04287083631470518,-39.389999999999986,0
2021-12-14,319.5,322.14,310.0,315.0,70806300,-0.00819519463587256,336.9271428571428,362.17066666666665,296.49455555555556,4.5,12.139999999999986,322.14,334.6,338.32,0.03680647934140153,0.03946023768144501,-18.819999999999993,0
2021-12-15,325.33,326.25,309.42,317.74,75169200,0.018247261345852844,335.3542857142857,359.99266666666665,297.46577777777776,7.589999999999975,16.829999999999984,319.5,339.01,336.34,0.03809664221511757,0.03946490774205377,-11.009999999999991,1
2021-12-16,308.97,331.66,307.28,331.5,82771500,-0.050287400485660584,329.40999999999997,356.8043333333334,298.2692222222222,-22.529999999999973,24.380000000000052,325.33,322.14,350.58,0.03525443240272458,0.039506141831568274,-41.60999999999996,0
2021-12-17,310.86,320.22,303.01,304.92,100437300,0.006117098747451164,322.9157142857143,353.50066666666663,299.1016666666667,5.939999999999998,17.210000000000036,308.97,319.5,356.32,0.03380295626176809,0.03939458849653456,-45.45999999999998,1
2021-12-20,299.98,307.23,297.8,303.57,56480100,-0.034999678311780205,317.96999999999997,349.92133333333334,299.7597777777778,-3.589999999999975,9.430000000000007,310.86,325.33,334.6,0.029567091561631346,0.03968910838267184,-34.620000000000005,0
2021-12-21,312.84,313.17,295.37,305.62,71517900,0.042869524634975516,314.2314285714286,347.42766666666665,300.57955555555554,7.21999999999997,17.80000000000001,299.98,308.97,339.01,0.03577724937380887,0.04009037509497552,-26.170000000000016,1
2021-12-22,336.29,338.55,319.02,321.89,93634200,0.07495844521160992,316.2528571428571,347.26500000000004,301.7747777777778,14.400000000000034,19.53000000000003,312.84,310.86,322.14,0.04341458019037212,0.03669580409862567,14.150000000000034,1
2021-12-23,355.67,357.66,332.52,335.6,92713200,0.05762883225787265,321.42,347.25466666666665,303.2611111111111,20.069999999999993,25.140000000000043,336.29,299.98,319.5,0.04659724686864889,0.037359369784004,36.170000000000016,1
2021-12-27,364.65,372.33,356.91,357.89,71145900,0.025248123260325474,327.0371428571429,347.59299999999996,304.761,6.759999999999991,15.419999999999959,355.67,312.84,325.33,0.04671942419009843,0.0376138851571551,39.31999999999999,1
2021-12-28,362.82,373.0,359.47,369.83,60324000,-0.005018510900863799,334.73,348.20466666666664,306.298,-7.009999999999991,13.529999999999973,364.65,336.29,308.97,0.03813989171562432,0.03721338555602112,53.849999999999966,0
2021-12-29,362.06,368.0,354.71,366.21,56154000,-0.0020947026073534834,342.0442857142857,349.0133333333334,307.8014444444444,-4.149999999999977,13.29000000000002,362.82,355.67,310.86,0.03889430876783741,0.03699804776941566,51.19999999999999,0
2021-12-30,356.78,365.18,351.05,353.78,47040900,-0.01458321825111868,350.1585714285714,349.18666666666667,309.1497777777778,3.0,14.129999999999995,362.06,364.65,299.98,0.034350250023201585,0.036423246405425325,56.799999999999955,0
2021-12-31,352.26,360.67,351.53,357.81,40733700,-0.012668871573518646,355.78999999999996,348.82866666666666,310.43977777777775,-5.550000000000011,9.140000000000043,356.78,362.82,312.84,0.03606065373350073,0.03601369142971938,39.420000000000016,0
2022-01-03,399.93,400.36,378.68,382.58,103931400,0.13532617952648618,364.8814285714285,349.97766666666666,312.2493333333333,17.350000000000023,21.680000000000007,352.26,362.06,336.29,0.054538089023576326,0.04371735577352638,63.639999999999986,1
2022-01-04,383.2,402.67,374.35,396.52,100248300,-0.04183232065611486,368.81428571428575,350.11699999999996,313.9102222222222,-13.319999999999993,28.319999999999993,399.93,356.78,355.67,0.057859411329464566,0.04402510463278645,27.529999999999973,0
2022-01-05,362.71,390.11,360.34,382.22,80119800,-0.05347077244258875,368.5371428571429,349.35333333333335,315.30355555555553,-19.510000000000048,29.77000000000004,383.2,352.26,364.65,0.062343687577497496,0.04502030844029235,-1.9399999999999977,0
2022-01-06,354.9,362.67,340.17,359.0,90336600,-0.02153235367097682,367.4057142857142,348.86066666666665,316.5397777777778,-4.100000000000023,22.5,362.71,399.93,362.82,0.06291079097580755,0.04455248390827704,-7.920000000000016,0
2022-01-07,342.32,360.31,336.67,360.12,84164700,-0.035446604677373865,364.5857142857143,347.8713333333333,317.61844444444444,-17.80000000000001,23.639999999999986,354.9,383.2,362.06,0.06420841590541297,0.044985286730622014,-19.74000000000001,0
2022-01-10,352.71,353.03,326.67,333.33,91815000,0.03035171769104927,364.0042857142857,347.607,318.8185555555555,19.379999999999995,26.359999999999957,342.32,362.71,356.78,0.06547772781010364,0.045018191915914885,-4.069999999999993,1
2022-01-11,354.8,358.62,346.27,351.22,66063300,0.0059255479005416115,364.3671428571428,346.80033333333336,320.04822222222225,3.579999999999984,12.350000000000023,352.71,354.9,352.26,0.0652499724795104,0.04400934909912034,2.5400000000000205,1
2022-01-12,368.74,371.61,357.53,359.62,83739000,0.03928974069898534,359.9114285714286,346.372,321.42844444444444,9.120000000000005,14.080000000000041,354.8,342.32,399.93,0.036488469892155054,0.04461057737200695,-31.189999999999998,1
2022-01-13,343.85,371.87,342.18,369.69,97209900,-0.0675001355968975,354.28999999999996,345.66700000000003,322.4604444444444,-25.839999999999975,29.689999999999998,368.74,352.71,383.2,0.041105664991203314,0.04561843844477246,-39.349999999999966,0
2022-01-14,349.87,350.67,337.79,339.96,72924300,0.01750763414279477,352.45571428571424,345.27833333333336,323.5557777777778,9.910000000000025,12.879999999999995,343.85,354.8,362.71,0.03860488056318635,0.04571129535667953,-12.839999999999975,1
2022-01-18,343.5,356.93,338.69,342.2,66743400,-0.018206762511790105,350.82714285714286,345.451,324.5766666666667,1.3000000000000114,18.24000000000001,349.87,368.74,354.9,0.03837995215564101,0.04423483134581175,-11.399999999999977,0
2022-01-19,331.88,351.56,331.67,347.24,75442500,-0.033828238719068426,349.3357142857143,345.3023333333333,325.5373333333333,-15.360000000000014,19.889999999999986,343.5,343.85,342.32,0.038163292902578576,0.044686266090252516,-10.439999999999998,0
2022-01-20,332.09,347.22,331.33,336.58,70488600,0.0006327588284921645,346.39,344.686,326.4753333333333,-4.490000000000009,15.890000000000043,331.88,349.87,352.71,0.0352773341680205,0.04398297396009806,-20.620000000000005,1
2022-01-21,314.63,334.85,313.5,332.11,103416000,-0.052576108886145265,340.65142857142865,343.29633333333334,327.2138888888889,-17.480000000000018,21.350000000000023,332.09,343.5,354.8,0.03822767395091655,0.044842794614403686,-40.170000000000016,0
2022-01-24,310.0,311.17,283.82,301.59,151565700,-0.014715697803769493,332.26000000000005,342.4763333333333,327.85900000000004,8.410000000000025,27.350000000000023,314.63,331.88,368.74,0.02959391577078637,0.043565228988872946,-58.74000000000001,0
2022-01-25,306.13,317.09,301.07,304.73,86595900,-0.01248387096774195,326.87142857142857,341.38033333333334,328.4567777777778,1.3999999999999773,16.019999999999982,310.0,332.09,343.85,0.022633131668473784,0.043515968953096715,-37.72000000000003,0
2022-01-26,312.47,329.23,302.0,317.48,104867400,0.02071015581615664,321.5285714285714,341.058,329.11577777777774,-5.009999999999991,27.230000000000018,306.13,314.63,349.87,0.02344670924781724,0.04277262822075364,-37.39999999999998,1
2022-01-27,276.37,311.8,276.33,311.12,147109500,-0.1155310909847346,311.93857142857144,339.62033333333335,329.4822222222222,-34.75,35.47000000000003,312.47,310.0,343.5,0.044515011901634906,0.047676553937807224,-67.13,0
2022-01-28,282.12,285.83,264.0,277.19,134789100,0.02080544197995441,304.83,338.18,329.8784444444445,4.930000000000007,21.829999999999984,276.37,306.13,331.88,0.04829628186052739,0.04771948948294134,-49.75999999999999,1
2022-01-31,312.24,312.66,287.35,290.9,104436000,0.10676307954062103,301.9942857142857,338.28899999999993,330.56277777777774,21.340000000000032,25.310000000000002,282.12,312.47,332.09,0.06883344918645051,0.05093274356614364,-19.849999999999966,1
2022-02-01,310.42,314.57,301.67,311.74,73138200,-0.0058288496028695656,301.39285714285717,338.27433333333335,331.22066666666666,-1.3199999999999932,12.899999999999977,312.24,276.37,314.63,0.06584568844940167,0.05094281140064704,-4.2099999999999795,0
2022-02-02,301.89,310.5,296.47,309.39,66792900,-0.02747889955544111,300.23428571428576,338.338,331.7068888888889,-7.5,14.029999999999973,310.42,282.12,310.0,0.06649332154645796,0.05077681348888743,-8.110000000000014,0
2022-02-03,297.05,312.33,293.51,294.0,78855600,-0.016032329656497316,298.9371428571429,337.81166666666667,332.0764444444444,3.0500000000000114,18.819999999999993,301.89,312.24,306.13,0.06660122120321196,0.050255748425195285,-9.079999999999984,0
2022-02-04,307.77,312.17,293.72,299.07,73625400,0.036088200639622856,298.2657142857143,336.861,332.61622222222223,8.699999999999989,18.44999999999999,297.05,310.42,312.47,0.06773342735017815,0.0487202277052036,-4.7000000000000455,1
2022-02-07,302.45,315.92,300.9,307.93,60994500,-0.01728563537706727,301.99142857142857,335.08700000000005,333.083,-5.480000000000018,15.020000000000039,307.77,301.89,276.37,0.04678580915417557,0.04747207773595439,26.079999999999984,0
2022-02-08,307.33,308.76,298.27,301.84,50729100,0.016134898330302516,305.59285714285716,333.1763333333334,333.6256666666667,5.490000000000009,10.490000000000009,302.45,297.05,282.12,0.046703508137857654,0.047305240846426025,25.20999999999998,1
2022-02-09,310.67,315.42,306.67,311.67,52259400,0.010867796830768333,305.36857142857144,331.438,334.2063333333333,-1.0,8.75,307.33,307.77,312.24,0.022449615360418174,0.04738946030683246,-1.5699999999999932,1
2022-02-10,301.52,314.6,298.9,302.79,66126900,-0.029452473685904767,304.09714285714284,329.41999999999996,334.66200000000003,-1.2700000000000387,15.700000000000045,310.67,302.45,310.42,0.02501266470924849,0.04761244596082527,-8.900000000000034,0
2022-02-11,286.67,305.32,283.57,303.21,79645800,-0.049250464314141575,301.92285714285714,327.08299999999997,334.9561111111111,-16.539999999999964,21.75,301.52,307.33,301.89,0.029404270104738492,0.04826917777269071,-15.21999999999997,0
2022-02-14,291.92,299.63,284.38,287.19,67756500,0.018313740537900722,301.19,325.07166666666666,335.30055555555555,4.730000000000018,15.25,286.67,310.67,297.05,0.03048950759909289,0.04845613894008655,-5.1299999999999955,1
2022-02-15,307.48,307.67,297.79,300.0,57286200,0.05330227459577967,301.1485714285714,321.98999999999995,335.7776666666667,7.480000000000018,9.879999999999995,291.92,301.52,307.77,0.03451045957862132,0.042163455040325634,-0.2899999999999636,1
2022-02-16,307.8,308.81,300.4,304.68,51294300,0.001040718095485863,301.91285714285715,319.4766666666667,336.28844444444445,3.1200000000000045,8.410000000000025,307.48,286.67,302.45,0.03363125987432723,0.04169622085507786,5.350000000000023,1
2022-02-17,292.12,306.17,291.37,304.42,55178400,-0.05094217024041588,299.74000000000007,317.1236666666666,336.6011111111111,-12.300000000000011,14.800000000000011,307.8,291.92,307.33,0.038470781745723714,0.041600295842933156,-15.20999999999998,0
2022-02-18,285.66,295.62,279.2,295.33,68501700,-0.022114199643981855,296.1671428571429,314.8156666666667,336.79100000000005,-9.669999999999959,16.420000000000016,292.12,307.48,310.67,0.03799324381089859,0.041607755478939336,-25.00999999999999,0
2022-02-22,273.84,285.58,267.03,278.04,83288100,-0.041377861793740985,292.21285714285716,312.533,336.82966666666664,-4.2000000000000455,18.55000000000001,285.66,307.8,301.52,0.039191325010904964,0.04176450658014657,-27.680000000000007,0
2022-02-23,254.68,278.43,253.52,276.81,95256900,-0.06996786444639194,287.64285714285717,309.26533333333333,336.6286666666666,-22.129999999999995,24.909999999999997,273.84,292.12,286.67,0.04298356240998616,0.04271238452645361,-31.99000000000001,0
2022-02-24,266.92,267.49,233.33,233.46,135322200,0.04806031097848284,284.07142857142856,306.336,336.47211111111113,33.46000000000001,34.16,254.68,285.66,291.92,0.048102733743129227,0.04392642488175227,-25.0,1
2022-02-25,269.96,273.17,260.8,269.74,76067700,0.011389180278735065,278.7114285714286,303.04333333333335,336.249,0.21999999999997044,12.370000000000005,266.92,273.84,307.48,0.040699941108730035,0.04316849962499516,-37.52000000000004,1
2022-02-28,290.14,292.29,271.57,271.67,99006900,0.07475181508371613,276.18857142857144,301.253,336.27177777777774,18.46999999999997,20.720000000000027,269.96,254.68,307.8,0.05378831312261673,0.04436623198002801,-17.660000000000025,1
2022-03-01,288.12,296.63,284.59,289.89,74766900,-0.00696215620045489,275.6171428571429,299.19466666666665,336.26644444444446,-1.7699999999999818,12.04000000000002,290.14,266.92,292.12,0.050277482419676334,0.044168554508080445,-4.0,0
2022-03-02,293.3,295.49,281.42,290.71,74643300,0.01797862001943637,276.7085714285714,297.5213333333333,336.21422222222225,2.590000000000032,14.069999999999993,288.12,269.96,285.66,0.049737260481901746,0.044303628408482544,7.639999999999986,1
2022-03-03,279.76,295.48,277.53,292.92,61623600,-0.04616433685646103,277.55428571428575,295.784,335.9534444444444,-13.160000000000025,17.950000000000045,293.3,290.14,273.84,0.05050550848534572,0.0446430963505698,5.920000000000016,0
2022-03-04,279.43,285.22,275.05,283.03,66999600,-0.0011795824992850447,281.09000000000003,294.0286666666667,335.26244444444444,-3.599999999999966,10.170000000000016,279.76,288.12,254.68,0.039079215469397015,0.04463684181458021,24.75,0
2022-03-07,268.19,288.71,268.19,285.43,72494100,-0.04022474322728414,281.27142857142854,292.48066666666665,334.4703333333333,-17.24000000000001,20.519999999999982,279.43,293.3,266.92,0.04046949892527763,0.044235865497808835,1.2699999999999818,0
2022-03-08,274.8,283.33,260.72,265.18,80399100,0.02464670569372465,281.96285714285716,291.30733333333336,333.67977777777776,9.620000000000005,22.609999999999957,268.19,279.76,269.96,0.04131787106908802,0.04450106825972602,4.840000000000032,1
2022-03-09,286.32,286.85,277.34,279.83,59184000,0.041921397379912594,281.4171428571429,290.647,332.8721111111111,6.490000000000009,9.510000000000048,274.8,279.43,290.14,0.032845327234971904,0.04520623022875773,-3.819999999999993,1
2022-03-10,279.43,284.82,270.12,283.82,58648500,-0.02406398435317123,280.17571428571426,289.5456666666667,331.851,-4.389999999999986,14.699999999999989,286.32,268.19,288.12,0.03394340978658828,0.045195871565887634,-8.689999999999998,0
2022-03-11,265.12,281.27,264.59,280.07,67037100,-0.05121139462477187,276.15,289.17066666666665,330.32055555555553,-14.949999999999989,16.680000000000007,279.43,274.8,293.3,0.03649877262241158,0.04099004714856464,-28.180000000000007,0
2022-03-14,255.46,266.9,252.01,260.2,71152200,-0.03643633071816534,272.67857142857144,288.28200000000004,328.81822222222223,-4.739999999999981,14.889999999999986,265.12,286.32,279.76,0.035221905404285825,0.04129130155837895,-24.299999999999983,0
2022-03-15,267.3,268.52,252.19,258.42,66841200,0.04634776481640963,270.9457142857143,286.784,327.2924444444444,8.879999999999995,16.329999999999984,255.46,279.43,279.43,0.04171886515450117,0.03703276380876911,-12.129999999999995,1
2022-03-16,280.08,280.67,267.42,269.67,84028800,0.04781144781144771,272.64428571428573,285.7726666666667,325.84922222222224,10.409999999999968,13.25,267.3,265.12,268.19,0.0427882060557989,0.038241798295897696,11.889999999999986,1
2022-03-17,290.53,291.67,275.24,277.0,66582900,0.03731076835189942,274.89142857142855,285.394,324.5511111111111,13.529999999999973,16.430000000000007,280.08,255.46,274.8,0.043911563097431563,0.038622700966008276,15.729999999999961,1
2022-03-18,301.8,302.62,289.13,291.5,100414200,0.0387911747495957,277.1028571428571,285.5523333333333,323.59722222222223,10.300000000000011,13.490000000000009,290.53,267.3,286.32,0.04353249233961389,0.03915849611281695,15.480000000000018,1
2022-03-21,307.05,314.28,302.36,304.99,81981600,0.01739562624254473,281.04857142857145,285.52833333333336,323.2181111111111,2.0600000000000023,11.919999999999959,301.8,280.08,279.43,0.04113978055693855,0.03873177337507832,27.620000000000005,1
2022-03-22,331.33,332.62,307.25,310.0,105868500,0.07907506920696945,290.50714285714287,286.49100000000004,322.9442222222222,21.329999999999984,25.370000000000005,307.05,290.53,265.12,0.03567773313110681,0.04111551951416423,66.20999999999998,1
2022-03-23,333.04,346.9,325.47,326.65,120676200,0.0051610177164761305,301.59000000000003,287.34799999999996,322.70577777777777,6.390000000000043,21.42999999999995,331.33,301.8,255.46,0.023636800846861997,0.04105131006377846,77.58000000000001,1
2022-03-24,337.97,341.5,329.6,336.58,68920800,0.014803026663463868,311.6857142857143,288.25800000000004,322.6335555555556,1.3900000000000432,11.899999999999977,333.04,307.05,267.3,0.024938466724905305,0.04108196065385252,70.67000000000002,1
2022-03-25,336.88,340.6,332.44,336.0,62031600,-0.003225138325887007,319.8,289.43666666666667,322.62333333333333,0.8799999999999955,8.160000000000025,337.97,331.33,280.08,0.027654574669834456,0.04063036398827059,56.80000000000001,0
2022-03-28,363.95,365.96,351.2,355.03,102506100,0.08035502255996199,330.2885714285714,292.0126666666667,322.7607777777778,8.920000000000016,14.759999999999991,336.88,333.04,290.53,0.034303987063496445,0.04159703635259816,73.42000000000002,1
2022-03-29,366.52,371.59,357.7,369.33,73614900,0.0070614095342766674,339.53428571428566,294.4993333333333,322.7998888888889,-2.8100000000000023,13.889999999999986,363.95,337.97,301.8,0.035516005091937905,0.041559189213762344,64.71999999999997,1
2022-03-30,364.66,371.32,361.33,363.72,59865000,-0.005074757175597394,347.7642857142858,296.4053333333334,322.791,0.9399999999999977,9.990000000000009,366.52,336.88,307.05,0.03765495763394606,0.04074511562870228,57.610000000000014,0
2022-03-31,359.2,367.71,358.88,364.86,48992700,-0.014972851423243668,351.7457142857143,298.1186666666666,322.5707777777778,-5.660000000000025,8.829999999999984,364.66,363.95,331.33,0.03162887037636406,0.04092358496087453,27.870000000000005,0
2022-04-01,361.53,364.92,355.55,360.38,54263100,0.006486636971046726,355.8157142857143,300.43233333333336,322.3031111111111,1.1499999999999773,9.370000000000005,359.2,366.52,333.04,0.03158492863290815,0.039487838247611394,28.489999999999952,1
2022-04-04,381.82,383.3,357.51,363.13,82035900,0.056122590103172686,362.08,303.6376666666667,322.438,18.689999999999998,25.79000000000002,361.53,364.66,337.97,0.03573926381558433,0.04001861685274947,43.849999999999966,1
2022-04-05,363.75,384.29,362.43,378.77,80075100,-0.04732596511445182,365.9185714285714,306.6346666666667,322.3463333333333,-15.019999999999982,21.860000000000014,381.82,359.2,336.88,0.043228832091856434,0.04029819723128543,26.870000000000005,0
2022-04-06,348.59,359.67,342.57,357.82,89348400,-0.04167697594501725,363.7242857142857,309.76500000000004,322.21244444444443,-9.230000000000018,17.100000000000023,363.75,361.53,363.95,0.03475342230511171,0.03865275717464837,-15.360000000000014,0
2022-04-07,352.42,358.86,340.51,350.8,79447200,0.01098711953871322,361.71000000000004,312.615,321.9171111111111,1.6200000000000045,18.350000000000023,348.59,381.82,366.52,0.035022905864043975,0.038022195681969836,-14.099999999999966,1
2022-04-08,341.83,349.48,340.81,347.74,55013700,-0.030049372907326573,358.4485714285714,315.0106666666667,321.4753333333333,-5.910000000000025,8.670000000000016,352.42,363.75,364.66,0.03627382803518633,0.03871620039391216,-22.83000000000004,0
2022-04-11,325.31,336.16,324.88,326.8,59357100,-0.04832811631512735,353.60714285714283,316.183,321.03433333333334,-1.490000000000009,11.28000000000003,341.83,348.59,359.2,0.03930931575964719,0.037980385321091575,-33.889999999999986,0
2022-04-12,328.98,340.4,325.53,332.55,65976000,0.011281546832252362,348.9571428571429,317.54499999999996,320.67266666666666,-3.569999999999993,14.870000000000005,325.31,352.42,361.53,0.03975283637781871,0.03793636089489226,-32.549999999999955,1
2022-04-13,340.79,342.08,324.37,327.03,55121100,0.03589883883518755,343.0957142857143,319.128,320.70011111111114,13.760000000000048,17.70999999999998,328.98,341.83,381.82,0.03427361077855566,0.03828529074767135,-41.02999999999997,1
2022-04-14,328.33,337.57,327.4,333.1,58422300,-0.036562105695589764,338.0357142857143,320.747,320.6111111111111,-4.770000000000039,10.170000000000016,340.79,325.31,363.75,0.032823882598270786,0.0378745245391784,-35.420000000000016,0
2022-04-18,334.76,338.31,324.47,329.68,51715200,0.019583955167057555,336.06,322.59133333333335,320.43533333333335,5.079999999999984,13.839999999999975,328.33,328.98,348.59,0.03239866741119538,0.03792777021228501,-13.829999999999984,1
