Date,Close,High,Low,Open,Volume
2024-07-17,226.91,229.47,224.69,227.48,57345900
2024-07-18,222.25,228.46,220.36,228.3,66034600
2024-07-19,222.38,224.85,221.36,222.89,49151500
2024-07-22,222.04,225.82,221.17,225.06,48201800
2024-07-23,223.08,224.99,220.77,222.44,39960300
2024-07-24,216.66,222.87,215.27,222.08,61777600
2024-07-25,215.62,218.95,212.78,217.05,51391200
2024-07-26,216.09,217.61,214.15,216.82,41601300
2024-07-29,216.37,217.42,213.9,215.1,36311800
2024-07-30,216.92,218.44,214.26,217.31,41643800
2024-07-31,220.17,221.9,218.74,219.54,50036300
2024-08-01,216.48,222.55,215.16,222.44,62501000
2024-08-02,217.97,223.66,215.84,217.27,105568600
2024-08-05,207.47,211.67,194.32,197.38,119548600
2024-08-06,205.45,208.19,199.34,203.54,69660500
2024-08-07,208.02,211.81,204.62,205.12,63516400
2024-08-08,211.48,212.36,207.04,211.28,47161100
2024-08-09,214.38,214.92,210.15,210.28,42201600
2024-08-12,215.91,217.88,214.0,214.46,38028100
2024-08-13,219.62,220.24,217.38,217.38,44155300
2024-08-14,220.07,221.37,218.07,218.93,41960600
2024-08-15,223.05,223.67,221.1,222.93,46414000
2024-08-16,224.37,225.14,221.99,222.25,44340200
2024-08-19,224.21,224.31,221.38,224.04,40687800
2024-08-20,224.82,225.48,223.77,224.09,30299000
2024-08-21,224.72,226.28,223.38,224.83,34765500
2024-08-22,222.86,226.64,222.23,226.1,43695300
2024-08-23,225.15,226.52,222.66,223.98,38677300
2024-08-26,225.49,225.59,222.22,225.07,30602200
2024-08-27,226.33,227.15,223.22,224.32,35934600
2024-08-28,224.8,228.15,224.0,226.22,38052200
2024-08-29,228.08,231.19,227.18,228.39,51906300
2024-08-30,227.3,228.69,225.79,228.48,52990800
2024-09-03,221.11,227.3,219.52,226.85,50190600
2024-09-04,219.21,220.13,215.86,220.01,43840200
2024-09-05,220.73,223.8,219.87,219.98,36615400
2024-09-06,219.18,223.56,218.13,222.28,48423000
2024-09-09,219.27,219.62,215.1,219.18,67180000
2024-09-10,218.47,219.83,215.12,217.29,51591000
2024-09-11,221.0,221.43,216.27,219.81,44587100
2024-09-12,221.11,221.89,218.18,220.84,37455600
2024-09-13,220.84,222.37,220.26,221.92,36766600
2024-09-16,214.71,215.6,212.33,214.93,59357400
2024-09-17,215.18,215.29,212.9,214.14,45519300
2024-09-18,219.05,221.05,215.92,215.93,59894900
2024-09-19,227.17,228.11,222.96,223.32,66781300
2024-09-20,226.5,231.36,225.93,228.26,318679900
2024-09-23,224.78,227.74,224.13,225.65,54146000
2024-09-24,225.68,227.64,224.05,226.95,43556100
2024-09-25,224.69,225.6,222.35,223.26,42308700
2024-09-26,225.83,226.8,223.73,225.61,36636700
2024-09-27,226.1,227.81,225.61,226.76,34026000
2024-09-30,231.27,231.27,227.94,228.33,54541900
2024-10-01,224.53,227.94,222.08,227.81,63285000
2024-10-02,225.09,225.68,221.36,224.21,32880600
2024-10-03,223.99,225.12,221.66,223.46,34044200
2024-10-04,225.11,226.3,222.46,226.2,37245100
2024-10-07,220.04,224.01,219.68,222.83,39505400
2024-10-08,224.09,224.3,221.59,222.63,31855700
2024-10-09,227.83,228.04,223.16,223.55,33591100
2024-10-10,227.34,227.79,225.48,226.09,28183500
2024-10-11,225.86,227.7,225.65,227.59,31759200
2024-10-14,229.58,230.01,226.9,227.0,39882100
2024-10-15,232.11,235.72,230.64,231.87,64751400
2024-10-16,230.06,230.39,228.13,229.88,34082200
