Date,Close,High,Low,Open,Volume
2022-09-08,250.66,252.51,247.04,249.68,20319900
2022-09-09,256.42,257.16,252.37,252.58,22084700
2022-09-12,258.54,259.32,257.1,257.7,18747700
2022-09-13,244.33,252.48,243.94,250.97,33353300
2022-09-14,244.55,246.5,242.26,245.82,23913000
2022-09-15,237.92,243.75,236.6,242.17,31530900
2022-09-16,237.3,237.84,234.7,236.83,39791800
2022-09-19,237.08,237.68,233.53,235.1,26826900
2022-09-20,235.08,236.1,232.35,234.71,26660300
2022-09-21,231.68,240.13,231.63,236.84,28625600
2022-09-22,233.65,236.44,230.34,230.64,31061200
2022-09-23,230.68,233.8,228.05,232.25,34176000
2022-09-26,230.23,234.11,229.7,229.84,27694200
2022-09-27,229.22,234.45,227.37,232.68,27018700
2022-09-28,233.74,234.96,227.59,229.61,29029700
2022-09-29,230.28,232.65,227.28,231.62,27484200
2022-09-30,225.82,233.22,225.65,231.04,35694800
2022-10-03,233.42,234.26,227.52,228.25,28880400
2022-10-04,241.31,242.75,237.53,237.64,34888400
2022-10-05,241.62,242.96,236.68,238.51,20347100
2022-10-06,239.28,242.73,238.6,240.39,20239900
2022-10-07,227.12,233.98,226.08,233.57,37769600
2022-10-10,222.28,227.43,219.83,225.96,29743600
2022-10-11,218.55,222.09,217.29,220.7,30474000
2022-10-12,218.88,220.93,217.15,218.54,21903900
2022-10-13,227.12,228.92,212.47,213.16,42551800
2022-10-14,221.61,230.02,221.4,228.38,30198600
2022-10-17,230.31,231.69,227.99,228.65,28142300
2022-10-18,231.25,236.51,228.21,235.84,26329600
2022-10-19,229.29,232.32,227.16,229.83,19985700
2022-10-20,228.97,233.97,227.73,228.6,21811000
2022-10-21,234.76,235.61,227.37,227.6,26299700
2022-10-24,239.73,240.3,233.96,236.35,24911200
2022-10-25,243.04,243.41,238.35,239.74,34775500
2022-10-26,224.28,231.05,223.06,224.14,82543200
2022-10-27,219.85,226.58,218.91,224.01,40424600
2022-10-28,228.7,229.4,219.18,219.36,40647700
2022-10-31,225.07,227.78,224.12,226.65,28357300
2022-11-01,221.23,228.57,220.42,227.47,30592300
2022-11-02,213.41,224.27,213.35,222.48,38407000
2022-11-03,207.73,213.71,207.47,213.4,36633900
2022-11-04,214.66,214.85,206.94,210.93,36789100
2022-11-07,220.94,221.46,214.55,215.24,33498000
2022-11-08,221.91,224.6,218.97,221.74,28192500
2022-11-09,217.68,221.68,217.51,220.45,27852900
2022-11-10,235.59,235.93,227.85,228.27,46268000
2022-11-11,239.59,240.45,234.57,235.6,34620200
2022-11-14,234.2,236.49,231.93,234.63,31123300
2022-11-15,234.61,239.49,232.73,238.19,31390100
2022-11-16,235.04,237.05,233.77,236.07,24093300
2022-11-17,234.99,236.52,231.05,231.2,23123500
2022-11-18,234.54,236.99,232.41,236.77,27613500
2022-11-21,235.35,237.9,234.51,234.75,26394700
2022-11-22,238.25,238.52,234.05,236.85,19665700
2022-11-23,240.73,241.41,237.51,238.33,19508500
2022-11-25,240.64,241.82,239.9,240.46,9200800
2022-11-28,235.07,239.82,234.13,239.27,24778200
2022-11-29,233.68,236.07,231.62,234.72,17956300
2022-11-30,248.08,248.26,233.22,233.91,47594200
2022-12-01,247.64,249.03,243.97,246.84,26041500
2022-12-02,247.96,248.97,242.78,242.9,21528500
2022-12-05,243.27,246.79,241.19,245.03,23435300
2022-12-06,238.33,244.89,237.03,243.88,22463700
2022-12-07,237.61,239.35,235.51,238.05,20481500
2022-12-08,240.55,241.85,236.33,238.06,22611800
2022-12-09,238.63,241.44,237.4,237.93,20609700
2022-12-12,245.52,245.55,240.33,240.6,30665100
2022-12-13,249.81,256.61,246.06,254.45,42196900
2022-12-14,250.1,255.32,247.27,250.01,35410900
2022-12-15,242.12,247.16,240.49,246.7,35560400
2022-12-16,237.92,242.92,236.77,241.67,86102000
2022-12-19,233.79,238.42,232.1,238.08,29696400
2022-12-20,235.11,236.19,231.82,232.77,25150800
2022-12-21,237.66,238.82,233.46,235.0,23690600
2022-12-22,231.6,235.29,227.4,234.58,28651700
2022-12-23,232.12,232.26,227.46,229.57,21207000
2022-12-27,230.4,232.32,229.3,232.09,16688600
2022-12-28,228.04,233.08,227.69,230.33,17457100
2022-12-29,234.34,235.22,229.13,229.13,19770700
2022-12-30,233.18,233.32,230.11,231.62,21938500
2023-01-03,232.95,238.95,230.83,236.35,25740000
2023-01-04,222.76,226.42,219.71,225.85,50623400
2023-01-05,216.16,221.25,215.62,220.91,39585600
2023-01-06,218.7,219.51,213.28,216.83,43613600
2023-01-09,220.83,224.84,220.14,220.18,27369800
2023-01-10,222.52,224.91,221.04,221.46,27033900
2023-01-11,229.24,229.42,224.71,224.89,28669300
2023-01-12,231.91,233.26,227.09,228.75,27269500
2023-01-13,232.61,232.74,228.42,230.44,21333300
2023-01-17,233.7,234.24,230.53,231.38,29831300
2023-01-18,229.28,235.67,229.0,234.88,30028700
2023-01-19,225.51,229.0,224.29,227.31,28623000
2023-01-20,233.57,234.08,228.02,228.36,35389800
2023-01-23,235.87,238.38,233.02,234.43,31934000
2023-01-24,235.34,237.2,233.78,235.79,40234400
2023-01-25,233.95,236.57,224.51,227.99,66526600
2023-01-26,241.14,241.44,235.3,236.91,33454500
2023-01-27,241.29,242.91,240.0,242.1,26498900
2023-01-30,235.99,238.8,235.5,237.74,25867400
2023-01-31,240.95,241.09,236.22,236.71,26541100
2023-02-01,245.75,248.12,238.68,241.14,31259900
2023-02-02,257.28,257.36,250.13,251.66,39940400
2023-02-03,251.2,256.89,249.98,252.36,29077300
2023-02-06,249.66,251.15,247.73,250.31,22518000
2023-02-07,260.15,261.33,252.88,253.32,50841400
2023-02-08,259.35,269.1,258.84,265.64,54686000
2023-02-09,256.32,266.4,255.53,266.22,42375100
2023-02-10,255.82,256.78,253.44,254.29,25818500
2023-02-13,263.81,267.0,259.76,260.23,44630900
2023-02-14,264.64,267.36,261.83,265.12,37047900
2023-02-15,262.52,263.9,259.46,261.55,28922400
2023-02-16,255.53,260.01,255.29,257.35,29603600
2023-02-17,251.55,253.52,249.54,252.84,30000100
2023-02-21,246.29,249.04,245.24,248.06,28397400
2023-02-22,245.16,247.92,244.02,247.68,22491100
2023-02-23,248.34,250.36,244.16,249.11,29219100
2023-02-24,242.93,244.66,241.84,243.65,24990900
2023-02-27,243.84,246.44,243.09,246.09,21190000
2023-02-28,243.12,245.14,242.45,242.78,22491000
2023-03-01,240.05,244.6,239.58,244.43,27565300
2023-03-02,244.77,245.05,239.41,240.33,24808200
2023-03-03,248.85,249.17,245.04,245.82,30760100
2023-03-06,250.39,253.55,249.52,249.96,24109800
2023-03-07,247.73,251.18,246.99,249.83,21473200
2023-03-08,247.3,248.11,244.48,247.63,17340200
2023-03-09,245.95,253.01,245.23,249.36,26653400
2023-03-10,242.31,246.41,241.35,244.74,28333900
2023-03-13,247.51,251.4,239.53,241.15,33339700
2023-03-14,254.21,254.48,249.4,250.27,33620300
2023-03-15,258.74,259.75,252.67,253.42,46028000
2023-03-16,269.23,269.58,256.63,258.51,54768800
2023-03-17,272.38,276.18,269.34,271.24,69527400
2023-03-20,265.36,270.47,263.04,269.99,43466600
2023-03-21,266.87,268.06,262.72,267.94,34558700
2023-03-22,265.42,273.95,265.31,266.5,34873300
2023-03-23,270.65,273.96,268.25,270.92,36610900
2023-03-24,273.49,273.55,268.33,270.24,28172000
2023-03-27,269.4,274.35,268.56,273.42,26840200
2023-03-28,268.28,269.17,265.18,268.83,21878600
2023-03-29,273.43,274.04,271.38,271.92,25087000
2023-03-30,276.88,277.28,274.37,277.05,25053400
2023-03-31,281.02,281.97,275.86,276.57,32766000
2023-04-03,279.98,280.99,276.78,279.29,24883300
2023-04-04,279.93,283.12,278.46,279.98,25824300
2023-04-05,277.16,279.9,275.78,278.63,22064800
2023-04-06,284.24,284.71,274.91,276.06,29770300
2023-04-10,282.08,282.29,277.52,281.91,23103000
2023-04-11,275.69,278.76,274.53,278.54,27276600
2023-04-12,276.33,279.76,274.84,277.6,27403400
2023-04-13,282.52,282.58,276.02,276.43,24222700
2023-04-14,278.92,281.2,276.53,279.75,20987900
2023-04-17,281.51,284.24,278.94,282.61,23836200
2023-04-18,281.09,284.39,279.76,284.21,20161800
2023-04-19,281.17,281.75,277.36,278.77,17150300
2023-04-20,278.89,281.73,277.88,278.05,23244400
2023-04-21,278.55,279.04,275.91,277.81,21676400
2023-04-24,274.66,277.76,271.68,274.97,26611000
2023-04-25,268.47,274.49,268.42,272.45,45772200
2023-04-26,287.91,292.01,285.34,289.21,64599200
2023-04-27,297.13,297.5,287.8,288.5,46462600
2023-04-28,299.5,301.13,295.65,296.34,36469600
2023-05-01,297.85,300.81,297.45,299.22,21294100
2023-05-02,297.7,301.37,296.24,299.99,26404400
2023-05-03,296.72,300.82,296.41,298.88,22360800
2023-05-04,297.7,299.99,295.74,298.51,22519900
2023-05-05,302.81,304.09,296.59,298.0,28197100
2023-05-08,300.86,302.37,298.36,302.3,21318600
2023-05-09,299.25,302.21,298.58,300.22,21340800
2023-05-10,304.43,305.1,299.9,300.83,30078000
2023-05-11,302.28,303.27,298.53,302.27,31680200
2023-05-12,301.17,302.81,298.86,302.71,19774700
2023-05-15,301.65,302.08,299.82,301.3,16336500
2023-05-16,303.87,305.79,302.01,302.01,26730300
2023-05-17,306.74,307.16,303.56,305.07,24315000
2023-05-18,311.16,311.67,306.47,307.26,27276000
2023-05-19,310.98,311.38,309.06,309.42,27546700
2023-05-22,313.76,315.13,310.66,311.24,24115700
2023-05-23,307.97,315.26,307.96,312.63,30797200
2023-05-24,306.6,309.18,305.38,307.46,23384900
2023-05-25,318.39,319.34,312.6,315.77,43301700
2023-05-26,325.2,325.69,316.39,316.53,36630600
2023-05-30,323.55,327.98,322.88,327.48,29503100
2023-05-31,320.8,328.17,319.76,324.61,45950600
2023-06-01,324.89,325.82,317.21,318.4,26773900
2023-06-02,327.65,329.7,324.86,326.52,25873800
2023-06-05,328.17,330.73,326.92,327.47,21307100
2023-06-06,325.97,327.62,324.49,327.58,20396200
2023-06-07,315.91,326.76,315.05,323.98,40717100
2023-06-08,317.74,319.09,315.88,316.45,23277700
2023-06-09,319.24,322.36,316.91,317.48,22529000
2023-06-12,324.18,324.42,317.64,320.99,24260300
2023-06-13,326.56,329.19,322.75,326.74,22951300
2023-06-14,329.54,331.2,325.12,326.61,26003800
2023-06-15,340.05,341.75,329.41,329.68,38899100
2023-06-16,334.42,343.35,334.05,343.2,46552000
2023-06-20,330.24,334.17,328.1,331.47,26375400
2023-06-21,325.85,329.92,324.39,328.6,25117800
2023-06-22,331.86,332.26,325.63,326.4,23556800
2023-06-23,327.28,330.15,325.74,326.63,23146900
2023-06-26,321.0,328.34,320.9,326.01,21520600
2023-06-27,326.84,328.38,321.69,324.19,24354100
2023-06-28,328.09,330.17,326.09,326.92,20259500
2023-06-29,327.31,328.34,324.93,326.97,16997000
2023-06-30,332.67,334.81,329.41,329.94,26832800
2023-07-03,330.18,333.02,328.79,331.35,12508700
2023-07-05,330.33,333.75,326.99,327.34,18172400
2023-07-06,333.38,335.06,327.75,329.5,28161200
2023-07-07,329.43,333.89,329.21,331.48,21214800
2023-07-10,324.16,327.48,320.02,326.87,32791400
2023-07-11,324.79,325.17,319.44,323.41,26698200
2023-07-12,329.41,333.75,327.91,328.82,29995300
2023-07-13,334.74,335.79,331.18,331.71,20567200
2023-07-14,337.26,343.31,336.35,339.56,28352700
2023-07-17,337.74,338.97,334.29,337.69,20363900
2023-07-18,351.18,358.3,334.26,337.84,64738600
2023-07-19,346.87,354.08,344.29,353.39,39732900
2023-07-20,338.85,349.7,337.39,345.4,33778400
2023-07-21,335.82,342.2,331.97,341.08,69405400
2023-07-24,337.13,338.9,334.4,337.86,26678100
2023-07-25,342.87,343.76,337.09,339.09,41637700
2023-07-26,329.96,336.7,325.41,333.55,58383700
2023-07-27,323.08,333.44,321.44,332.61,39635300
2023-07-28,330.55,332.15,325.47,325.96,28484900
2023-07-31,328.16,329.89,325.65,329.13,25446000
2023-08-01,328.57,330.71,325.99,327.44,18311900
2023-08-02,319.93,325.92,318.82,325.92,27761300
2023-08-03,319.11,322.25,318.42,318.46,18253700
2023-08-04,320.2,327.39,319.68,324.21,23741500
2023-08-07,322.48,323.46,319.95,320.78,17741500
2023-08-08,318.51,321.15,315.53,319.4,22327600
2023-08-09,314.78,319.55,313.63,318.92,22373300
2023-08-10,315.47,320.67,313.76,318.48,20113700
2023-08-11,313.59,314.96,311.83,312.86,24355500
2023-08-14,316.55,316.57,312.68,313.96,18836100
2023-08-15,314.42,317.58,313.48,315.53,16966300
2023-08-16,313.66,317.59,313.07,314.05,20698900
2023-08-17,310.21,315.1,309.56,313.79,21257200
2023-08-18,309.82,311.68,304.99,307.87,24755000
2023-08-21,315.11,315.98,310.37,311.24,24040000
2023-08-22,315.67,319.22,314.69,318.65,16084600
2023-08-23,320.12,322.27,316.65,317.0,21166400
2023-08-24,313.24,325.97,313.23,325.84,23281400
2023-08-25,316.18,318.51,312.09,314.7,21684100
2023-08-28,316.89,319.29,314.95,318.81,14808500
2023-08-29,321.5,322.06,315.11,315.11,19284600
2023-08-30,321.87,322.87,319.58,321.75,15222100
2023-08-31,320.86,323.95,319.9,322.27,26411000
2023-09-01,321.74,325.0,319.9,324.34,14942000
2023-09-05,326.53,327.8,321.74,322.08,18553900
2023-09-06,325.87,327.42,323.23,326.36,17535800
2023-09-07,322.97,326.07,322.11,324.32,18381000
2023-09-08,327.23,329.09,322.53,323.14,19530100
2023-09-11,330.83,331.3,328.37,330.14,16583300
2023-09-12,324.79,329.7,324.5,328.75,17565500
2023-09-13,328.99,329.76,324.2,324.34,16544400
2023-09-14,331.57,333.69,329.49,332.01,20267000
2023-09-15,323.27,330.3,322.71,329.83,37679800
2023-09-18,322.13,323.45,319.49,320.9,16834200
2023-09-19,321.73,322.46,317.68,319.31,16505900
2023-09-20,314.02,322.65,313.76,322.58,21436500
2023-09-21,312.81,318.5,308.37,312.54,35560400
2023-09-22,310.34,314.68,309.5,314.56,21447900
2023-09-25,310.86,310.98,308.37,309.93,17836000
2023-09-26,305.57,309.23,303.5,308.5,26297600
2023-09-27,306.21,307.69,303.17,305.73,19410100
2023-09-28,307.04,308.84,302.94,304.44,19683600
2023-09-29,309.1,312.75,308.35,311.06,24147300
2023-10-02,315.03,315.12,308.55,309.62,20570000
2023-10-03,306.79,314.63,304.66,314.08,21033500
2023-10-04,312.25,313.3,307.39,307.42,20720100
2023-10-05,312.64,313.25,308.27,312.37,16965600
2023-10-06,320.37,322.26,309.64,309.89,25673600
2023-10-09,322.88,323.35,316.38,317.92,19891200
2023-10-10,321.48,324.13,320.77,323.99,20557100
2023-10-11,325.42,325.82,322.21,324.24,20063200
2023-10-12,324.19,326.61,321.8,323.61,19313100
2023-10-13,320.83,326.8,319.49,325.38,21072400
2023-10-16,325.64,329.07,323.64,324.08,22158000
2023-10-17,325.07,326.44,320.52,322.65,18338500
2023-10-18,323.16,328.53,321.39,325.49,23153600
2023-10-19,324.35,329.79,323.95,325.16,25052100
2023-10-20,319.79,324.93,318.6,324.74,25027700
2023-10-23,322.39,325.73,317.56,318.62,24374700
2023-10-24,323.57,324.86,320.71,324.33,31153600
2023-10-25,333.5,338.91,330.51,337.76,55053800
2023-10-26,320.99,334.44,320.06,333.37,37828500
2023-10-27,322.87,329.63,321.49,323.48,29856500
2023-10-30,330.21,332.31,324.85,326.39,22828100
2023-10-31,330.99,331.87,327.65,331.72,20265300
2023-11-01,338.79,340.11,332.5,332.64,28158800
2023-11-02,340.99,341.49,337.51,339.93,24348100
2023-11-03,345.37,346.93,340.02,342.27,23637700
2023-11-06,349.03,350.02,345.91,346.01,23828300
2023-11-07,352.94,354.83,350.1,351.84,25833900
2023-11-08,355.56,356.21,352.96,354.07,26767800
2023-11-09,353.1,357.11,352.78,354.67,24847300
2023-11-10,361.89,362.31,353.47,353.88,28042100
2023-11-13,358.96,360.72,358.2,360.47,19986500
2023-11-14,362.48,364.12,359.62,363.2,27683900
2023-11-15,362.62,366.02,360.11,364.2,26860100
2023-11-16,369.0,369.18,363.12,363.89,27182300
2023-11-17,362.8,367.23,360.01,366.49,40157000
2023-11-20,370.25,371.65,363.93,364.14,52465100
2023-11-21,365.96,369.05,364.05,368.51,28423100
2023-11-22,370.65,372.55,367.82,370.8,23345300
2023-11-24,370.24,370.77,367.99,370.14,10176600
2023-11-27,371.39,373.39,369.03,369.6,22179200
2023-11-28,375.41,375.7,370.95,371.14,20453100
2023-11-29,371.63,376.98,370.25,376.45,28963400
2023-11-30,371.69,372.85,368.31,371.28,30554400
2023-12-01,367.37,370.95,364.23,369.58,33040500
2023-12-04,362.1,362.48,355.98,362.07,32063300
2023-12-05,365.42,365.97,358.65,359.47,23065000
2023-12-06,361.77,367.05,361.02,366.42,21182100
2023-12-07,363.88,364.37,359.34,361.21,23118900
2023-12-08,367.1,367.32,361.21,362.16,20154400
2023-12-11,364.22,364.52,359.12,361.46,27708800
2023-12-12,367.24,367.28,363.4,363.78,24838300
2023-12-13,367.23,370.44,363.7,368.85,30955500
2023-12-14,358.96,366.64,357.19,366.2,43277500
2023-12-15,363.66,365.3,359.3,359.86,78502300
2023-12-18,365.55,365.89,361.65,362.41,21802900
2023-12-19,366.15,366.15,362.79,364.41,20603700
2023-12-20,363.56,368.86,363.47,367.85,26316700
2023-12-21,366.42,367.27,362.99,365.46,17708000
2023-12-22,367.44,368.03,365.61,366.56,17107500
2023-12-26,367.52,369.76,366.38,367.85,12673100
2023-12-27,366.94,367.91,365.7,366.57,14905400
2023-12-28,368.13,369.29,367.03,368.22,14327000
2023-12-29,368.87,369.97,366.36,368.83,18730800
2024-01-02,363.8,368.74,359.78,366.73,25258600
2024-01-03,363.54,366.15,361.49,361.98,23083500
2024-01-04,360.93,365.99,360.17,363.61,20901500
2024-01-05,360.74,364.97,359.51,361.94,21004600
2024-01-08,367.55,368.05,361.98,362.26,23134000
2024-01-09,368.63,368.82,364.12,364.92,20830000
2024-01-10,375.47,376.85,369.15,369.2,25514200
2024-01-11,377.3,383.23,373.13,378.64,27850800
2024-01-12,381.07,381.27,377.32,378.14,21661200
2024-01-16,382.83,386.52,380.23,386.16,27202300
2024-01-17,382.05,382.67,377.48,380.59,22234100
2024-01-18,386.36,386.48,382.68,384.25,23392100
2024-01-19,391.07,391.07,386.0,388.22,29331100
2024-01-22,388.95,392.98,386.09,392.4,27016900
2024-01-23,391.3,391.77,386.42,388.21,20525900
2024-01-24,394.89,397.9,392.82,393.89,24867000
2024-01-25,397.15,399.25,394.86,396.61,21021200
2024-01-26,396.23,398.43,394.76,396.66,17803300
2024-01-29,401.91,402.17,396.62,398.32,24510200
2024-01-30,400.8,405.18,398.7,404.4,33477600
2024-01-31,390.0,407.4,389.64,399.2,47871100
2024-02-01,396.08,400.22,394.14,394.17,30657700
2024-02-02,403.38,404.79,395.87,396.11,28256700
2024-02-05,397.92,403.32,396.29,402.09,25352300
2024-02-06,397.76,400.19,395.23,398.14,18382600
2024-02-07,406.16,406.4,399.64,399.67,22340500
2024-02-08,406.22,407.64,404.67,406.16,21225300
2024-02-09,412.53,412.8,407.18,407.34,22032800
2024-02-12,407.35,412.72,406.85,412.54,21202900
2024-02-13,398.58,402.25,395.7,397.22,27824900
2024-02-14,402.43,402.77,397.59,401.03,20401200
2024-02-15,399.55,402.07,397.32,401.1,21825500
2024-02-16,397.09,401.25,396.48,400.92,22296500
2024-02-20,395.84,397.51,391.15,396.29,24307900
2024-02-21,395.24,395.35,390.37,393.27,18518900
2024-02-22,404.55,405.71,401.52,403.12,27009900
2024-02-23,403.26,408.69,401.92,408.5,16295900
2024-02-26,400.51,405.05,400.34,404.36,16193500
2024-02-27,400.45,401.28,396.89,400.95,14835800
2024-02-28,400.69,402.24,398.33,401.14,13183100
2024-02-29,406.51,407.06,398.92,401.59,31947300
2024-03-01,408.33,408.7,403.79,404.18,17823400
2024-03-04,407.76,410.15,405.21,406.31,17596000
2024-03-05,395.71,407.11,393.73,406.82,26919200
2024-03-06,395.16,398.17,391.52,396.02,22344100
2024-03-07,402.08,402.71,395.3,399.12,18718500
2024-03-08,399.21,403.34,397.36,400.92,18002200
2024-03-11,397.54,398.68,394.34,396.8,16120800
2024-03-12,408.12,408.4,399.77,400.59,22457000
2024-03-13,407.94,410.97,404.35,410.89,17115900
2024-03-14,417.89,420.44,410.78,412.99,34157300
2024-03-15,409.24,415.31,405.67,412.06,45079900
2024-03-18,410.12,413.47,406.64,407.11,20106000
2024-03-19,414.14,414.4,408.38,410.62,19837900
2024-03-20,417.9,418.61,413.41,414.72,17860100
2024-03-21,421.97,423.39,419.79,422.42,21296200
2024-03-22,421.35,422.45,418.72,422.29,17648500
2024-03-25,415.57,420.04,414.34,417.91,18060500
2024-03-26,414.38,418.64,414.08,418.27,16725600
2024-03-27,414.16,417.13,411.78,417.12,16705000
2024-03-28,413.46,414.59,411.89,413.7,21871200
2024-04-01,417.25,420.51,414.94,416.64,16316000
2024-04-02,414.17,415.1,410.63,412.87,17912000
2024-04-03,413.2,415.96,411.86,412.49,16502300
2024-04-04,410.67,421.28,410.37,417.66,19370900
2024-04-05,418.18,419.15,411.11,412.77,16554800
2024-04-08,417.27,419.91,416.0,417.84,14272400
2024-04-09,418.93,420.36,414.35,419.09,12496900
2024-04-10,415.96,416.72,412.46,414.91,16216600
2024-04-11,420.55,421.97,415.08,418.48,17966400
2024-04-12,414.62,417.85,412.53,416.74,19253800
2024-04-15,406.51,419.46,406.3,419.24,20273500
2024-04-16,407.43,411.18,406.6,407.42,16765600
2024-04-17,404.74,411.66,403.25,410.05,15855500
2024-04-18,397.3,404.79,396.98,403.55,21029900
